"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V10"
"776" 2020 177 19.5 68.893646 -55.295898 0.244911 0.274693 5.6e-05
"777" 2020 177 20 65.694084 -51.72171 0.245592 0.274663 5.5e-05
"778" 2020 177 20.5 52.263641 -41.223137 0.246306 0.274633 5.4e-05
"779" 2020 177 21 41.769875 -33.568161 0.24705 0.274603 5.4e-05
"780" 2020 177 21.5 47.807301 -32.056568 0.247819 0.274572 -3.1e-05
"781" 2020 177 22 57.952271 -34.319698 0.24861 0.274542 -0.000106
"782" 2020 177 22.5 69.772522 -37.431858 0.249432 0.274511 -0.000179
"783" 2020 177 23 81.970139 -40.35347 0.250308 0.274481 -0.000245
"784" 2020 177 23.5 95.315643 -43.941074 0.251193 0.27445 -3e-04
"785" 2020 178 0 109.355347 -47.902607 0.252054 0.274418 -0.000344
"786" 2020 178 0.5 125.289124 -37.589264 0.253011 0.274386 -0.000452
"787" 2020 178 1 145.013229 -31.287792 0.254059 0.274351 -0.00054
"788" 2020 178 1.5 143.578903 -11.486364 0.255192 0.274312 -0.00061
"789" 2020 178 2 153.323959 0.135847 0.256403 0.27427 -0.000664
"790" 2020 178 2.5 172.432144 6.883955 0.257691 0.274225 -0.00073
"791" 2020 178 3 192.228653 14.863255 0.259077 0.274178 -0.000803
"792" 2020 178 3.5 206.161423 22.783318 0.260396 0.27413 -0.000852
"793" 2020 178 4 211.846161 38.341068 0.261584 0.274076 -0.000907
"794" 2020 178 4.5 223.139572 49.92738 0.262684 0.274019 -0.000957
"795" 2020 178 5 229.522079 64.954132 0.263694 0.273959 -0.000951
"796" 2020 178 5.5 237.834 78.605095 0.264613 0.273894 -0.000935
"797" 2020 178 6 244.835709 92.690735 0.265444 0.273824 -0.000909
"798" 2020 178 6.5 248.762238 72.657959 0.266061 0.273749 -0.000852
"799" 2020 178 7 244.204742 60.751717 0.266471 0.273665 -8e-04
"800" 2020 178 7.5 238.43277 48.692951 0.266681 0.27357 -0.000742
"801" 2020 178 8 231.777542 36.101139 0.266697 0.273464 -0.00068
"802" 2020 178 8.5 225.305878 22.698547 0.26652 0.273348 -0.000611
"803" 2020 178 9 220.173264 8.010519 0.266141 0.273221 -0.000534
"804" 2020 178 9.5 216.357117 -7.927947 0.265729 0.273084 -0.000444
"805" 2020 178 10 173.792389 1.282633 0.265378 0.272978 -0.000349
"806" 2020 178 10.5 137.482574 4.098396 0.265083 0.272896 -0.000244
"807" 2020 178 11 103.700859 4.96334 0.26484 0.272837 -0.000134
"808" 2020 178 11.5 45.898636 -24.552982 0.264717 0.272814 8.6e-05
"809" 2020 178 12 39.718418 -14.524273 0.264636 0.272791 8e-05
"810" 2020 178 12.5 33.092316 -10.122347 0.264584 0.272768 7.6e-05
"811" 2020 178 13 26.933025 -7.271654 0.264547 0.272746 7.3e-05
"812" 2020 178 13.5 22.543968 -5.972867 0.264511 0.272723 7.1e-05
"813" 2020 178 14 19.551329 -5.640548 0.264468 0.272701 7e-05
"814" 2020 178 14.5 17.126064 -5.307028 0.264415 0.272679 6.9e-05
"815" 2020 178 15 15.101918 -4.973166 0.264347 0.272657 6.7e-05
"816" 2020 178 15.5 14.367829 -4.303523 0.264274 0.272634 6.7e-05
"817" 2020 178 16 12.277001 -3.492282 0.264216 0.272612 6.6e-05
"818" 2020 178 16.5 10.109962 -2.817727 0.264173 0.27259 6.6e-05
"819" 2020 178 17 9.262815 -2.78971 0.264136 0.272567 6.6e-05
"820" 2020 178 17.5 8.590514 -2.731676 0.264104 0.272545 6.6e-05
"821" 2020 178 18 7.914319 -2.602281 0.264077 0.272523 6.6e-05
"822" 2020 178 18.5 7.595477 -3.039819 0.264052 0.272501 6.5e-05
"823" 2020 178 19 7.428421 -3.185077 0.264028 0.272479 6.3e-05
"824" 2020 178 19.5 7.221071 -3.236679 0.264004 0.272457 6.2e-05
"825" 2020 178 20 7.060965 -3.331723 0.263982 0.272435 6.1e-05
"826" 2020 178 20.5 6.893158 -3.431272 0.26396 0.272413 5.9e-05
"827" 2020 178 21 6.717209 -3.531118 0.26394 0.272391 5.8e-05
"828" 2020 178 21.5 10.71193 -1.540142 0.26392 0.272366 -5.7e-05
"829" 2020 178 22 15.05621 -0.667625 0.263909 0.272335 -0.00016
"830" 2020 178 22.5 20.016165 0.011304 0.263906 0.2723 -0.000257
"831" 2020 178 23 27.982981 0.471172 0.263898 0.272258 -0.000342
"832" 2020 178 23.5 37.387936 0.9105 0.263873 0.272211 -0.000414
"833" 2020 179 0 47.472656 1.272879 0.263824 0.272157 -0.000471
"834" 2020 179 0.5 68.096352 7.124384 0.263739 0.27209 -0.000624
"835" 2020 179 1 95.60997 11.502874 0.263591 0.272007 -0.00074
"836" 2020 179 1.5 130.979507 10.155247 0.263358 0.271903 -0.000808
"837" 2020 179 2 162.154816 21.603918 0.263019 0.271785 -0.00085
"838" 2020 179 2.5 274.68512 -13.901451 0.262441 0.271597 -0.000864
"839" 2020 179 3 310.929749 -6.057865 0.261765 0.27139 -0.000916
"840" 2020 179 3.5 337.209991 -7.814309 0.26101 0.27117 -0.000917
"841" 2020 179 4 361.662537 -6.537459 0.260179 0.270938 -0.000911
"842" 2020 179 4.5 384.657654 -4.327785 0.259283 0.270693 -0.000902
"843" 2020 179 5 406.492706 -1.68471 0.258331 0.270435 -0.000889
"844" 2020 179 5.5 427.157349 1.363618 0.257333 0.270166 -0.000869
"845" 2020 179 6 446.504761 4.891338 0.256295 0.269883 -0.000843
"846" 2020 179 6.5 436.292419 -4.902096 0.255298 0.269605 -0.000785
"847" 2020 179 7 422.531189 -10.036016 0.254368 0.269331 -0.000733
"848" 2020 179 7.5 404.688171 -13.033492 0.253513 0.269063 -0.00068
"849" 2020 179 8 386.478668 -15.929256 0.252722 0.268803 -0.000626
"850" 2020 179 8.5 366.969574 -18.219933 0.251977 0.268554 -0.000566
"851" 2020 179 9 344.07019 -19.574217 0.251276 0.268321 -5e-04
"852" 2020 179 9.5 273.460358 -3.820682 0.250703 0.268133 -0.000413
"853" 2020 179 10 239.974243 -9.820496 0.250175 0.26797 -0.000332
"854" 2020 179 10.5 197.189575 -9.829544 0.249697 0.267838 -0.000255
"855" 2020 179 11 154.870697 -10.394267 0.249264 0.267738 -0.000165
"856" 2020 179 11.5 46.311562 -26.885193 0.248985 0.267714 9e-05
"857" 2020 179 12 42.879417 -19.109276 0.248728 0.267691 8.1e-05
"858" 2020 179 12.5 43.804317 -21.766617 0.248465 0.267668 7.8e-05
"859" 2020 179 13 46.001671 -28.726051 0.248189 0.267645 7.7e-05
"860" 2020 179 13.5 48.659119 -40.530834 0.247894 0.267621 7.6e-05
"861" 2020 179 14 46.364983 -45.852707 0.247615 0.267598 7.5e-05
"862" 2020 179 14.5 42.432144 -47.104702 0.247362 0.267574 7.3e-05
"863" 2020 179 15 37.656601 -45.198921 0.247141 0.267551 7.2e-05
"864" 2020 179 15.5 35.816509 -41.364422 0.246933 0.267529 7e-05
"865" 2020 179 16 34.109962 -37.305305 0.246737 0.267506 6.9e-05
"866" 2020 179 16.5 32.535122 -33.153297 0.246551 0.267483 6.8e-05
"867" 2020 179 17 31.082972 -28.974415 0.246375 0.267461 6.7e-05
"868" 2020 179 17.5 29.745872 -24.821878 0.246208 0.267438 6.5e-05
"869" 2020 179 18 28.517509 -20.73727 0.246049 0.267416 6.5e-05
"870" 2020 179 18.5 27.512718 -20.336975 0.245931 0.267394 6.3e-05
"871" 2020 179 19 24.375484 -18.440577 0.245889 0.267372 6.2e-05
"872" 2020 179 19.5 24.772093 -18.871647 0.2459 0.26735 6.1e-05
"873" 2020 179 20 25.90781 -19.396166 0.245958 0.267329 6e-05
"874" 2020 179 20.5 27.445194 -19.819355 0.246062 0.267308 5.8e-05
"875" 2020 179 21 29.177149 -20.056353 0.24621 0.267287 5.7e-05
"876" 2020 179 21.5 33.910038 -12.723177 0.246338 0.267263 -5.9e-05
"877" 2020 179 22 33.210373 -4.97371 0.246442 0.267235 -0.000165
"878" 2020 179 22.5 32.393082 0.061901 0.246523 0.267205 -0.000274
"879" 2020 179 23 36.153114 1.741713 0.246571 0.267168 -0.000383
"880" 2020 179 23.5 40.817543 2.794346 0.246583 0.267125 -0.000471
"881" 2020 180 0 45.783897 3.224599 0.246556 0.267075 -0.000529
"882" 2020 180 0.5 70.207779 8.049669 0.24649 0.267006 -0.000662
"883" 2020 180 1 92.783157 15.481327 0.24638 0.266924 -0.00073
"884" 2020 180 1.5 189.986359 -6.973509 0.24609 0.266779 -0.000784
"885" 2020 180 2 214.266022 5.195085 0.245735 0.266621 -0.000835
"886" 2020 180 2.5 248.629089 10.163328 0.245306 0.266442 -0.000865
"887" 2020 180 3 287.058746 14.982822 0.244783 0.266242 -0.000874
"888" 2020 180 3.5 297.520752 4.178833 0.244239 0.266037 -0.000838
"889" 2020 180 4 299.108124 1.909831 0.243688 0.265833 -0.000811
"890" 2020 180 4.5 300.01297 -0.169525 0.243137 0.265629 -0.000791
"891" 2020 180 5 299.939453 -2.263072 0.242594 0.265427 -0.000769
"892" 2020 180 5.5 298.778442 -4.369935 0.242061 0.265226 -0.000744
"893" 2020 180 6 263.177307 11.464828 0.241593 0.26505 -0.000711
"894" 2020 180 6.5 289.25293 -6.172207 0.241093 0.264855 -0.000653
"895" 2020 180 7 294.195404 -8.799165 0.240595 0.264655 -0.000638
"896" 2020 180 7.5 291.45224 -7.849291 0.24011 0.264456 -0.000616
"897" 2020 180 8 283.490295 -5.126748 0.239644 0.264262 -0.000583
"898" 2020 180 8.5 268.580078 0.890179 0.239204 0.264076 -0.00054
"899" 2020 180 9 248.823349 9.033247 0.238793 0.263905 -0.000486
"900" 2020 180 9.5 208.879868 14.272039 0.238481 0.263762 -0.000403
"901" 2020 180 10 156.884354 28.388838 0.238296 0.263659 -0.000314
"902" 2020 180 10.5 118.728416 31.753538 0.23822 0.263587 -0.000218
"903" 2020 180 11 87.546501 30.551132 0.238242 0.263539 -0.000115
"904" 2020 180 11.5 49.848419 -6.409995 0.238376 0.263521 8.1e-05
"905" 2020 180 12 50.216595 1.309971 0.238582 0.263503 7.5e-05
"906" 2020 180 12.5 51.845528 1.419605 0.238995 0.263485 7.1e-05
"907" 2020 180 13 66.751564 -7.961462 0.239619 0.263468 6.7e-05
"908" 2020 180 13.5 82.443085 -17.543913 0.240447 0.26345 6.3e-05
"909" 2020 180 14 91.657204 -22.613323 0.241477 0.263433 6e-05
"910" 2020 180 14.5 81.361771 -14.777651 0.242709 0.263416 5.8e-05
"911" 2020 180 15 70.194618 -6.546061 0.244248 0.2634 5.7e-05
"912" 2020 180 15.5 70.013664 -10.360168 0.245779 0.263383 5.5e-05
"913" 2020 180 16 70.54084 -14.633624 0.247094 0.263367 5.4e-05
"914" 2020 180 16.5 71.44252 -18.793398 0.248136 0.26335 5.3e-05
"915" 2020 180 17 72.456779 -22.623594 0.248891 0.263334 5.2e-05
"916" 2020 180 17.5 73.480919 -26.103655 0.249366 0.263319 5.1e-05
"917" 2020 180 18 74.413307 -29.215996 0.249603 0.263303 5e-05
"918" 2020 180 18.5 69.552238 -26.581745 0.249838 0.263287 4.9e-05
"919" 2020 180 19 66.087509 -25.197285 0.25007 0.263272 4.8e-05
"920" 2020 180 19.5 62.907082 -23.864798 0.250298 0.263256 4.8e-05
"921" 2020 180 20 59.604275 -22.283787 0.250521 0.26324 4.7e-05
"922" 2020 180 20.5 41.190552 -10.501309 0.250738 0.263225 4.8e-05
"923" 2020 180 21 34.545776 -7.119283 0.250948 0.26321 4.8e-05
"924" 2020 180 21.5 37.072609 -4.951397 0.251112 0.263192 -3e-05
"925" 2020 180 22 37.787846 -1.781452 0.251229 0.263172 -1e-04
"926" 2020 180 22.5 40.043575 0.675816 0.251297 0.263147 -0.000167
"927" 2020 180 23 43.693977 2.678563 0.251312 0.263118 -0.000227
"928" 2020 180 23.5 48.482346 4.182886 0.251273 0.263083 -0.000277
"929" 2020 181 0 54.388996 4.970974 0.251178 0.263041 -0.000316
"930" 2020 181 0.5 73.448586 11.383884 0.251047 0.262983 -0.000445
"931" 2020 181 1 91.365929 16.616032 0.250885 0.262913 -0.00055
"932" 2020 181 1.5 112.13089 20.277628 0.250678 0.26283 -0.000636
"933" 2020 181 2 136.235199 22.31641 0.250416 0.262733 -0.000706
"934" 2020 181 2.5 155.452469 27.341843 0.250108 0.262624 -0.000787
"935" 2020 181 3 187.567413 26.773287 0.249734 0.262494 -0.00084
"936" 2020 181 3.5 210.165985 27.498983 0.249307 0.262351 -0.000859
"937" 2020 181 4 231.076477 30.825729 0.248828 0.262196 -0.00087
"938" 2020 181 4.5 249.884308 33.343464 0.248301 0.26203 -0.000874
"939" 2020 181 5 270.544678 35.358494 0.247725 0.26185 -0.000873
"940" 2020 181 5.5 292.008942 37.621956 0.247102 0.261658 -0.000865
"941" 2020 181 6 315.105774 40.34079 0.246433 0.26145 -0.000853
"942" 2020 181 6.5 322.061829 33.042278 0.245762 0.261236 -0.000815
"943" 2020 181 7 323.055908 30.514944 0.24511 0.261018 -0.000778
"944" 2020 181 7.5 321.425232 28.736816 0.244481 0.2608 -0.000737
"945" 2020 181 8 316.414215 27.322445 0.243878 0.260582 -0.000688
"946" 2020 181 8.5 308.779419 26.584646 0.243301 0.260368 -0.000632
"947" 2020 181 9 296.100189 26.622957 0.24275 0.260162 -0.000569
"948" 2020 181 9.5 259.256744 23.384069 0.242244 0.259983 -0.000475
"949" 2020 181 10 216.391617 23.201315 0.241783 0.259837 -0.000382
"950" 2020 181 10.5 173.273911 21.94068 0.241363 0.259723 -0.000282
"951" 2020 181 11 131.15332 19.5783 0.240985 0.259643 -0.000175
"952" 2020 181 11.5 47.594776 -24.272835 0.240691 0.259626 7.7e-05
"953" 2020 181 12 42.950619 -15.01491 0.240428 0.259609 7.2e-05
"954" 2020 181 12.5 39.587833 -13.05765 0.240192 0.259593 6.9e-05
"955" 2020 181 13 34.655842 -11.503653 0.239995 0.259577 6.7e-05
"956" 2020 181 13.5 31.373718 -10.970091 0.239828 0.259561 6.6e-05
"957" 2020 181 14 28.541563 -10.256217 0.239687 0.259546 6.5e-05
"958" 2020 181 14.5 25.784662 -9.116004 0.239573 0.25953 6.4e-05
"959" 2020 181 15 23.098871 -7.734787 0.239483 0.259515 6.2e-05
"960" 2020 181 15.5 22.08226 -7.914461 0.2394 0.2595 6.1e-05
"961" 2020 181 16 21.05048 -7.353695 0.23932 0.259485 6e-05
"962" 2020 181 16.5 19.973621 -6.586953 0.239242 0.25947 5.8e-05
"963" 2020 181 17 18.938036 -5.819436 0.239166 0.259456 5.7e-05
"964" 2020 181 17.5 17.957996 -5.076149 0.239092 0.259441 5.5e-05
"965" 2020 181 18 17.029747 -4.354071 0.239019 0.259426 5.4e-05
"966" 2020 181 18.5 17.156975 -4.239421 0.238943 0.259412 5.3e-05
"967" 2020 181 19 16.521772 -3.644866 0.238869 0.259397 5.2e-05
"968" 2020 181 19.5 15.55075 -2.744668 0.238801 0.259382 5.1e-05
"969" 2020 181 20 14.35934 -1.545267 0.23874 0.259368 5e-05
"970" 2020 181 20.5 13.014263 -0.087652 0.238686 0.259353 5e-05
"971" 2020 181 21 11.565565 1.59575 0.23864 0.259339 4.9e-05
"972" 2020 181 21.5 19.405453 3.684396 0.238587 0.259318 -5.1e-05
"973" 2020 181 22 29.220028 4.119596 0.238524 0.25929 -0.000143
"974" 2020 181 22.5 40.740341 3.940205 0.238448 0.259253 -0.000237
"975" 2020 181 23 53.255722 3.549066 0.238357 0.259207 -0.000328
"976" 2020 181 23.5 66.100479 3.132102 0.238248 0.259151 -0.000406
"977" 2020 182 0 78.943085 2.74229 0.23812 0.259086 -0.000464
"978" 2020 182 0.5 100.605927 6.056334 0.237958 0.259006 -0.000549
"979" 2020 182 1 122.546753 8.903678 0.237762 0.258911 -0.000613
"980" 2020 182 1.5 145.635727 11.341783 0.237526 0.258801 -0.000663
"981" 2020 182 2 169.57428 13.793213 0.23725 0.258674 -0.000705
"982" 2020 182 2.5 195.03598 16.129074 0.236932 0.258529 -0.00074
"983" 2020 182 3 220.891815 19.170288 0.236573 0.258367 -0.000767
"984" 2020 182 3.5 242.687164 33.862206 0.236172 0.25819 -0.000795
"985" 2020 182 4 266.743774 45.857601 0.235726 0.257998 -0.000817
"986" 2020 182 4.5 291.717743 56.713158 0.235235 0.257789 -0.000834
"987" 2020 182 5 316.736511 67.21051 0.234696 0.257564 -0.000846
"988" 2020 182 5.5 341.646179 77.331482 0.234111 0.257322 -0.000851
"989" 2020 182 6 366.599457 86.90535 0.233479 0.257064 -0.000852
"990" 2020 182 6.5 369.943512 63.856056 0.232852 0.256802 -0.000811
"991" 2020 182 7 358.485046 54.873837 0.232247 0.256548 -0.000764
"992" 2020 182 7.5 342.184479 47.88747 0.231671 0.256304 -0.000715
"993" 2020 182 8 323.037537 40.893658 0.231124 0.256074 -0.000662
"994" 2020 182 8.5 300.763245 34.258266 0.230606 0.25586 -0.000603
"995" 2020 182 9 275.064819 28.442564 0.230117 0.255665 -0.000536
"996" 2020 182 9.5 231.521591 28.223486 0.229678 0.255504 -0.000453
"997" 2020 182 10 190.205505 26.390886 0.229289 0.255373 -0.000372
"998" 2020 182 10.5 151.361679 22.178392 0.228946 0.255271 -0.000286
"999" 2020 182 11 114.638596 16.337219 0.228648 0.255197 -0.000195
"1000" 2020 182 11.5 35.050137 -35.162926 0.228438 0.255183 6e-05
"1001" 2020 182 12 23.341852 -14.928972 0.228302 0.25517 5.2e-05
"1002" 2020 182 12.5 21.464298 -13.799496 0.228177 0.255158 4.9e-05
"1003" 2020 182 13 19.966459 -14.074125 0.228063 0.255145 4.7e-05
"1004" 2020 182 13.5 18.646507 -14.550359 0.227957 0.255133 4.5e-05
"1005" 2020 182 14 17.446045 -14.95958 0.227859 0.255121 4.3e-05
"1006" 2020 182 14.5 16.34713 -15.269128 0.227768 0.255109 4.2e-05
"1007" 2020 182 15 15.335133 -15.479353 0.227684 0.255097 4e-05
"1008" 2020 182 15.5 14.311007 -15.811785 0.227606 0.255086 4e-05
"1009" 2020 182 16 13.10442 -16.345552 0.227538 0.255074 3.9e-05
"1010" 2020 182 16.5 11.783278 -16.703058 0.227478 0.255062 3.9e-05
"1011" 2020 182 17 10.399924 -16.86727 0.227427 0.25505 3.9e-05
"1012" 2020 182 17.5 8.962976 -16.770077 0.227386 0.255039 3.9e-05
"1013" 2020 182 18 7.668797 -17.243359 0.227353 0.255028 3.9e-05
"1014" 2020 182 18.5 7.061453 -18.093058 0.227325 0.255016 3.9e-05
"1015" 2020 182 19 6.40501 -18.40276 0.227301 0.255005 3.8e-05
"1016" 2020 182 19.5 5.770546 -18.616541 0.227282 0.254994 3.8e-05
"1017" 2020 182 20 5.131151 -18.63537 0.227267 0.254982 3.8e-05
"1018" 2020 182 20.5 4.498829 -18.527439 0.227256 0.254971 3.8e-05
"1019" 2020 182 21 3.857139 -18.197258 0.227249 0.25496 3.8e-05
"1020" 2020 182 21.5 7.282585 -11.637 0.22724 0.254946 -4.8e-05
"1021" 2020 182 22 13.531055 -8.588906 0.227227 0.254927 -0.000131
"1022" 2020 182 22.5 21.930933 -6.404492 0.227207 0.254901 -0.000217
"1023" 2020 182 23 31.570585 -4.4952 0.227179 0.254868 -0.000303
"1024" 2020 182 23.5 41.803066 -2.768909 0.227142 0.254827 -0.000383
"1025" 2020 183 0 52.956425 -1.739885 0.227092 0.254777 -0.000456
"1026" 2020 183 0.5 74.870232 2.784639 0.227012 0.254712 -0.000532
"1027" 2020 183 1 98.323776 5.320862 0.226896 0.254629 -0.000597
"1028" 2020 183 1.5 122.675217 7.07343 0.226742 0.25453 -0.000652
"1029" 2020 183 2 147.849533 8.442821 0.226543 0.254414 -0.000698
"1030" 2020 183 2.5 175.950836 9.039492 0.2263 0.254279 -0.000735
"1031" 2020 183 3 205.865433 9.670613 0.226008 0.254122 -0.000762
"1032" 2020 183 3.5 239.108673 3.174695 0.22567 0.253942 -0.000775
"1033" 2020 183 4 265.09137 3.604485 0.22529 0.253743 -0.000778
"1034" 2020 183 4.5 290.045898 4.909155 0.224873 0.253527 -0.000776
"1035" 2020 183 5 313.964325 6.791655 0.224421 0.253293 -0.000768
"1036" 2020 183 5.5 337.315674 8.850268 0.223935 0.253043 -0.000754
"1037" 2020 183 6 359.030334 11.780449 0.223418 0.252777 -0.000735
"1038" 2020 183 6.5 362.60141 1.596517 0.222896 0.252508 -0.000693
"1039" 2020 183 7 355.235962 1.297705 0.222383 0.252244 -0.00065
"1040" 2020 183 7.5 342.41217 4.04103 0.221884 0.251991 -0.000606
"1041" 2020 183 8 326.001129 8.095772 0.221403 0.251749 -0.000561
"1042" 2020 183 8.5 306.914001 12.946092 0.220943 0.251523 -0.000516
"1043" 2020 183 9 285.757599 18.120094 0.220504 0.251312 -0.00047
"1044" 2020 183 9.5 243.234238 18.078987 0.2201 0.251136 -0.000394
"1045" 2020 183 10 200.305847 18.595013 0.219731 0.250994 -0.000321
"1046" 2020 183 10.5 160.841599 15.811812 0.219395 0.250884 -0.000247
"1047" 2020 183 11 123.169617 11.634398 0.219088 0.250804 -0.000163
"1048" 2020 183 11.5 42.599819 -34.647171 0.218833 0.250791 6.8e-05
"1049" 2020 183 12 38.49474 -18.622698 0.218602 0.250779 6.3e-05
"1050" 2020 183 12.5 36.190273 -16.806614 0.218386 0.250766 6.1e-05
"1051" 2020 183 13 34.451511 -16.435261 0.218181 0.250754 5.9e-05
"1052" 2020 183 13.5 32.975822 -16.351231 0.217986 0.250743 5.7e-05
"1053" 2020 183 14 31.659264 -16.248291 0.217799 0.250731 5.5e-05
"1054" 2020 183 14.5 30.457062 -16.041374 0.217619 0.25072 5.4e-05
"1055" 2020 183 15 29.342548 -15.704518 0.217447 0.250708 5.3e-05
"1056" 2020 183 15.5 28.230684 -16.537638 0.217282 0.250697 5.1e-05
"1057" 2020 183 16 27.183302 -17.207617 0.217123 0.250686 5e-05
"1058" 2020 183 16.5 26.199354 -17.781136 0.216971 0.250675 4.9e-05
"1059" 2020 183 17 25.273239 -18.292126 0.216824 0.250664 4.8e-05
"1060" 2020 183 17.5 24.398275 -18.752457 0.216683 0.250653 4.6e-05
"1061" 2020 183 18 23.537216 -19.070684 0.216547 0.250643 4.5e-05
"1062" 2020 183 18.5 21.980808 -18.903748 0.216422 0.250632 4.4e-05
"1063" 2020 183 19 20.197649 -17.792925 0.216307 0.250622 4.3e-05
"1064" 2020 183 19.5 17.984556 -15.457242 0.216206 0.250612 4.1e-05
"1065" 2020 183 20 15.2828 -12.168455 0.216122 0.250602 3.9e-05
"1066" 2020 183 20.5 14.007158 -11.850855 0.216045 0.250593 3.8e-05
"1067" 2020 183 21 12.826029 -11.738859 0.215976 0.250583 3.7e-05
"1068" 2020 183 21.5 18.744408 -8.34651 0.215928 0.250567 -4.5e-05
"1069" 2020 183 22 20.819193 -5.185132 0.215906 0.250548 -0.000123
"1070" 2020 183 22.5 25.254784 -3.064071 0.215901 0.250524 -0.000206
"1071" 2020 183 23 30.249399 -0.889719 0.215909 0.250495 -0.000288
"1072" 2020 183 23.5 35.671562 1.292213 0.215928 0.250463 -0.000366
"1073" 2020 184 0 44.321007 2.25599 0.21595 0.250424 -0.000436
"1074" 2020 184 0.5 67.61927 11.593075 0.215942 0.250367 -0.000513
"1075" 2020 184 1 97.673317 16.885479 0.215892 0.250286 -0.000578
"1076" 2020 184 1.5 132.145386 20.147169 0.215793 0.250179 -0.00063
"1077" 2020 184 2 168.38092 23.19286 0.215639 0.250043 -0.000668
"1078" 2020 184 2.5 210.804581 25.603271 0.215427 0.249875 -0.000694
"1079" 2020 184 3 256.540314 28.092655 0.215158 0.249671 -0.000708
"1080" 2020 184 3.5 293.948273 15.30546 0.214856 0.249436 -0.000696
"1081" 2020 184 4 304.478607 23.589184 0.214535 0.249194 -0.000681
"1082" 2020 184 4.5 312.971863 32.618877 0.2142 0.248945 -0.000665
"1083" 2020 184 5 318.039459 43.55481 0.213856 0.248693 -0.000648
"1084" 2020 184 5.5 321.157349 55.392998 0.213507 0.248439 -0.000629
"1085" 2020 184 6 322.936066 67.767334 0.21315 0.248184 -0.00061
"1086" 2020 184 6.5 318.776733 65.758354 0.212803 0.247931 -0.000577
"1087" 2020 184 7 299.222717 76.911301 0.212471 0.247694 -0.000545
"1088" 2020 184 7.5 278.270416 87.175003 0.21216 0.247473 -0.00052
"1089" 2020 184 8 258.128479 94.373512 0.211872 0.247268 -0.000498
"1090" 2020 184 8.5 238.036453 99.214195 0.211607 0.247079 -0.000475
"1091" 2020 184 9 216.910461 102.772072 0.211364 0.246905 -0.000448
"1092" 2020 184 9.5 182.236343 91.767838 0.211146 0.24676 -0.00039
"1093" 2020 184 10 147.152588 81.438522 0.210953 0.246645 -0.000322
"1094" 2020 184 10.5 111.734726 71.471939 0.210781 0.246559 -0.00024
"1095" 2020 184 11 77.4552 60.963989 0.210629 0.246502 -0.000147
"1096" 2020 184 11.5 22.065193 11.289743 0.210502 0.246493 5.4e-05
"1097" 2020 184 12 18.771023 19.610239 0.210395 0.246485 5.1e-05
"1098" 2020 184 12.5 17.241333 17.83169 0.210306 0.246476 4.9e-05
"1099" 2020 184 13 15.75502 14.669235 0.210239 0.246468 4.8e-05
"1100" 2020 184 13.5 15.134437 11.173454 0.21019 0.246461 4.7e-05
"1101" 2020 184 14 14.790929 8.110479 0.210156 0.246453 4.6e-05
"1102" 2020 184 14.5 14.612827 5.532964 0.210137 0.246445 4.5e-05
"1103" 2020 184 15 14.554236 3.391039 0.210132 0.246438 4.5e-05
"1104" 2020 184 15.5 14.483392 2.121614 0.210133 0.246431 4.4e-05
"1105" 2020 184 16 13.893802 1.591194 0.210137 0.246424 4.3e-05
"1106" 2020 184 16.5 13.344278 1.248067 0.210145 0.246416 4.3e-05
"1107" 2020 184 17 12.823128 1.047106 0.210156 0.246409 4.2e-05
"1108" 2020 184 17.5 12.333288 0.943177 0.21017 0.246402 4.2e-05
"1109" 2020 184 18 11.857794 0.909823 0.210187 0.246395 4.1e-05
"1110" 2020 184 18.5 11.705372 0.660303 0.210196 0.246388 4.1e-05
"1111" 2020 184 19 10.916786 0.989077 0.210197 0.246381 4e-05
"1112" 2020 184 19.5 10.135436 1.345523 0.21019 0.246374 4e-05
"1113" 2020 184 20 9.378 1.706471 0.210173 0.246367 3.9e-05
"1114" 2020 184 20.5 8.650973 2.063838 0.210147 0.24636 3.9e-05
"1115" 2020 184 21 7.995885 2.393973 0.210113 0.246353 3.8e-05
"1116" 2020 184 21.5 13.272585 4.170354 0.210078 0.24634 -3.2e-05
"1117" 2020 184 22 18.498476 5.854423 0.210045 0.246323 -9.5e-05
"1118" 2020 184 22.5 23.89887 7.740886 0.210014 0.2463 -0.000157
"1119" 2020 184 23 29.099003 9.988675 0.209983 0.246272 -0.000212
"1120" 2020 184 23.5 33.94379 12.564503 0.209951 0.24624 -0.000259
"1121" 2020 185 0 38.458866 15.404391 0.209916 0.246204 -0.000296
"1122" 2020 185 0.5 49.741184 24.349854 0.209873 0.246159 -0.000365
"1123" 2020 185 1 61.315125 33.733047 0.209822 0.246105 -0.000421
"1124" 2020 185 1.5 72.957047 43.904308 0.209761 0.246041 -0.000468
"1125" 2020 185 2 84.681549 54.819569 0.20969 0.245967 -0.000508
"1126" 2020 185 2.5 97.062813 66.254883 0.20961 0.245883 -0.000544
"1127" 2020 185 3 108.880325 79.161285 0.209521 0.24579 -0.000565
"1128" 2020 185 3.5 122.542648 75.688377 0.209418 0.245685 -0.00058
"1129" 2020 185 4 136.732101 71.189957 0.209301 0.24557 -0.00059
"1130" 2020 185 4.5 150.611725 66.95079 0.209168 0.245444 -0.000598
"1131" 2020 185 5 164.05014 63.210571 0.20902 0.245307 -0.000602
